id,reasoning,brand,car_model,imputed_year,imputed_mileage_km,imputed_condition,battery_status,is_accident_free,has_aftermarket_mods
3031,odo 3000km -> mileage = 3000; 'Pin mua' -> battery_status = 'Mua pin'; 'Không tai nạn' and 'Không ngập nước' -> is_accident_free = true.,VinFast,VF7 Plus 2025,2025.0,3000.0,Đã qua sử dụng,Mua pin,True,False
3032,"mua mới từ đầu, mới đi 6.800 km -> mileage = 6800; 'Thuê pin 900k/tháng' -> battery_status = 'Thuê pin'; no explicit accident note -> is_accident_free = null.",VinFast,VF3 2024,2024.0,6800.0,Đã qua sử dụng,Thuê pin,,False
3033,‘thỉnh thoảng mới sử dụng vf3’ -> mileage not explicit -> imputed_mileage_km = null; no explicit year/condition -> others null.,VinFast,Limo Green 2025,2025.0,,Đã qua sử dụng,,,False
3034,No explicit mileage or condition in text; only promo text about insurance -> mileage/condition remain null.,VinFast,VF5 Plus 2025,2025.0,,,,,False
3035,No explicit mileage/condition text -> imputed fields null.,VinFast,VF8 2025 Plus,2025.0,,,,,False
3036,No mileage/condition mentioned; promo text only -> imputed fields null.,VinFast,VF6eco,,,,,,False
3037,Odo: 25.000 km; 'Thuê pin SDI' -> battery_status = 'Thuê pin'; 'Cam kết bằng văn bản: Không va chạm' -> is_accident_free = true.,VinFast,VF9 Plus 2023,2023.0,25000.0,Đã qua sử dụng,Thuê pin,True,False
3038,No mileage/condition explicit; promo text but no odometer -> imputed fields null.,VinFast,VF3 Xanh lá,,,,,,False
3039,Odo: 20.000 km -> mileage = 20000; 'Dynamic' model; no battery rental info -> battery_status = null.,BYD,Atto3 2025 Dynamic,2025.0,20000.0,Đã qua sử dụng,,,False
3040,Odo: 25 km; 'LIKE NEW 99.99%' implies near-new condition but not explicit 'Mới 100%' -> imputed_condition = null; year 2024 from name -> mileage = 25.,VinFast,VF8S 2024,2024.0,25.0,,,,False
3041,"Đăng kí 4-2025; ODO 44,000 km -> mileage = 44000; 'đã dán fin...' not affecting fields -> condition = 'Đã qua sử dụng'.",VinFast,VF5 Plus 2024,2024.0,44000.0,Đã qua sử dụng,,,False
3042,No explicit mileage/condition; advertising text -> imputed fields null.,BYD,M6 2025,2025.0,,,,,False
3043,Odo: 54000 km; 'thuê pin' -> battery_status = 'Thuê pin'; 'Không va chạm' -> is_accident_free = true.,VinFast,VFe34 2022,2022.0,54000.0,Đã qua sử dụng,Thuê pin,True,False
3044,No explicit mileage/condition; promo text -> imputed fields null.,BYD,M6 2025,2025.0,,,,,False
3045,"Phrase 'VF8 Eco 2024 Đen' indicates the year 2024 and model; no mileage, condition, or battery info explicitly stated.",VinFast,VF8 Eco,2024.0,,,,,False
3046,Phrase 'VF5 2025 Plus' with 'odo: 20.000km zin' and 'mua pin 07/2025' indicates mileage 20000 and battery status Mua pin; 'Xe zin nguyên bản' provides no additional mileage/condition.,VinFast,VF5 2025 Plus,2025.0,20000.0,,Mua pin,,False
3047,"Phrase 'ODO 7.000 km' and 'Cam kết không đâm đụng, ngập nước, động cơ nguyên bản' indicate mileage 7000 and explicit accident-free claim.",VinFast,VF6 ECO,2025.0,7000.0,,,True,False
3048,Phrase 'bản mua pin' indicates battery is purchased; 'Vf3 sx 2025' provides year 2025.,VinFast,VF3,2025.0,,,Mua pin,,False
3049,Description shows BYD M6 2025 with 27000 km mileage; no battery status or condition explicitly.,BYD,M6,2025.0,27000.0,,,,False
3050,Odo 23.000 km and 'Mua pin CATL' indicates mileage 23000 and battery purchased; no other condition.,VinFast,VF8 Plus,2025.0,23000.0,,Mua pin,,False
3051,Odo 39.000 km and 'gói thuê pin' indicates mileage 39000 and battery rental.,VinFast,VF e34,2023.0,39000.0,,Thuê pin,,False
3052,Odo 55.000 km and 'Thuê pin' indicates 55000 mileage; year 2022.,VinFast,VF e34,2022.0,55000.0,,Thuê pin,,False
3053,"Odo 5,000 km and 'Mua Pin' indicates mileage 5000 and battery purchased.",VinFast,VF5 Plus,2024.0,5000.0,,Mua pin,,False
3054,Name includes '2025' indicating year 2025; no explicit mileage or battery info.,VinFast,VF5 Plus,2025.0,,,,,False
3055,Phrase 'Thuê pin (SDI)' indicates battery rental; 'ODO 25.000 km' indicates mileage 25000.,VinFast,VF9 Plus,2023.0,25000.0,,Thuê pin,,False
3056,Description 'pin catl' mentions battery type but not a battery status; 'odo 2v8' indicates 2800 km; year 2023.,VinFast,VF8 Eco,2023.0,2800.0,,,,False
3057,Odo 31000 km; no year mentioned; battery status not stated.,VinFast,VF5 Plus,,31000.0,,,,False
3058,Odo 4v4 (likely 4400 km) and 2023; 'pin sdi' mention indicates battery type but not rental status.,VinFast,VF8 Plus,2023.0,4400.0,,,,False
3059,Odo 3v3 (3300) and 'pin catl' mention; Year 2023; no battery rental status.,VinFast,VF8 Plus,2023.0,3300.0,,,,False
3090,"Brand: VinFast. Car model parsed from the Name as 'Limo Green'. Imputed year: 2025 (explicit in the name). Imputed mileage_km: 0 (explicitly '0 km' in the name). Imputed_condition: Not explicitly mentioned, returning null. Battery_status: Not explicitly mentioned, returning null. Is_accident_free: Not explicitly mentioned, returning null. Has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,Limo Green,2025.0,0.0,,,,False
3091,"Brand: VinFast. Car model parsed as 'VF8 Plus' from the Name 'VinFast VF8 2023 Plus'. Imputed year: 2023 (from '2023' in the name). Imputed mileage_km: 32989 (from Desc '32989 km'). Imputed_condition: Not explicitly mentioned, returning null. Battery_status: Not explicitly mentioned. Is_accident_free: Not explicitly mentioned. Has_aftermarket_mods: Not explicitly mentioned.",VinFast,VF8 Plus,2023.0,32989.0,,,,False
3092,"Brand: VinFast. Car model parsed as 'VF6 Plus' from the Name. Imputed year: 2025 (from the name). Imputed mileage_km: 18000 (from the Name '- 18000 km'). Imputed_condition: Not explicitly mentioned, returning null. Battery_status: Not explicitly mentioned. Is_accident_free: Not explicitly mentioned. Has_aftermarket_mods: Not explicitly mentioned.",VinFast,VF6 Plus,2025.0,18000.0,,,,False
3093,"Brand: VinFast. Car model parsed as 'VF5 Herio Green' from the Name. Imputed_year: null (no explicit year). Imputed_mileage_km: null (no mileage provided). Imputed_condition: Not explicitly mentioned, returning null. Battery_status: Not explicitly mentioned. Is_accident_free: Not explicitly mentioned. Has_aftermarket_mods: Not explicitly mentioned.",VinFast,VF5 Herio Green,,,,,,False
3094,"Brand: VinFast. Car model parsed as 'VF6 Plus' from the Name. Imputed_year: null (no explicit year). Imputed_mileage_km: null (no mileage provided). Imputed_condition: Not explicitly mentioned, returning null. Battery_status: Not explicitly mentioned. Is_accident_free: Not explicitly mentioned. Has_aftermarket_mods: Not explicitly mentioned.",VinFast,VF6 Plus,,,,,,False
3095,"Brand: VinFast. Car model parsed as 'VF3'. Imputed_year: 2025 (from '05/2025' in the Name). Imputed_mileage_km: null (no mileage provided). Imputed_condition: Not explicitly mentioned, returning null. Battery_status: 'Mua pin' (from 'PIN MUA' in the Name). Is_accident_free: Not explicitly mentioned. Has_aftermarket_mods: Not explicitly mentioned.",VinFast,VF3,2025.0,,,Mua pin,,False
3096,"Brand: VinFast. Car model parsed as 'VF5 Plus' from the Name. Imputed_year: 2025 (from the name). Imputed_mileage_km: null (no mileage provided). Imputed_condition: Not explicitly mentioned, returning null. Battery_status: Not explicitly mentioned. Is_accident_free: Not explicitly mentioned. Has_aftermarket_mods: Not explicitly mentioned.",VinFast,VF5 Plus,2025.0,,,,,False
3097,"Brand: VinFast. Car model parsed as 'VF6' from the Name. Imputed_year: null (no explicit year). Imputed_mileage_km: null (no mileage provided). Imputed_condition: Not explicitly mentioned, returning null. Battery_status: Not explicitly mentioned. Is_accident_free: Not explicitly mentioned. Has_aftermarket_mods: Not explicitly mentioned.",VinFast,VF6,,,,,,False
3098,"Brand: VinFast. Car model parsed as 'VF7' from the Name. Imputed_year: null (no explicit year). Imputed_mileage_km: null (no mileage provided). Imputed_condition: Not explicitly mentioned, returning null. Battery_status: Not explicitly mentioned. Is_accident_free: Not explicitly mentioned. Has_aftermarket_mods: Not explicitly mentioned.",VinFast,VF7,,,,,,False
3099,"Brand: VinFast. Car model parsed as 'VF6' from the Name. Imputed_year: null (no explicit year). Imputed_mileage_km: null (no mileage provided). Imputed_condition: Not explicitly mentioned, returning null. Battery_status: Not explicitly mentioned. Is_accident_free: Not explicitly mentioned. Has_aftermarket_mods: Not explicitly mentioned.",VinFast,VF6,,,,,,False
3100,"Brand: VinFast. Car model parsed as 'VF7' from the Name. Imputed_year: null (no explicit year). Imputed_mileage_km: null (no mileage provided). Imputed_condition: Not explicitly mentioned, returning null. Battery_status: Not explicitly mentioned. Is_accident_free: Not explicitly mentioned. Has_aftermarket_mods: Not explicitly mentioned.",VinFast,VF7,,,,,,False
3101,"Brand: VinFast. Car model parsed as 'Limo Green' from Name. Imputed year: 2025 (explicit in the name). Imputed_mileage_km: null (no mileage provided). Imputed_condition: Not explicitly mentioned, returning null. Battery_status: Not explicitly mentioned. Is_accident_free: Not explicitly mentioned. Has_aftermarket_mods: Not explicitly mentioned.",VinFast,Limo Green,2025.0,,,,,False
3102,"Brand: VinFast. Car model parsed as 'VF3' from Name. Imputed_year: 2024 (from 'VF3 2024'). Imputed_mileage_km: 11600 (from 'odo 11.600 km'). Imputed_condition: Not explicitly mentioned, returning null. Battery_status: 'Thuê pin' (from 'Thuê pin' in the Desc). Is_accident_free: Not explicitly mentioned. Has_aftermarket_mods: Not explicitly mentioned.",VinFast,VF3,2024.0,11600.0,,Thuê pin,,False
3103,"Brand: VinFast. Car model parsed as 'VF3' from Name. Imputed_year: null (no explicit year). Imputed_mileage_km: null (no mileage provided). Imputed_condition: Not explicitly mentioned, returning null. Battery_status: Not explicitly mentioned. Is_accident_free: Not explicitly mentioned. Has_aftermarket_mods: Not explicitly mentioned.",VinFast,VF3,,,,,,False
3104,"Brand: VinFast. Car model parsed as 'VF3' from Name. Imputed_year: 2024 (from 'VF3 2024'). Imputed_mileage_km: null (no mileage provided). Imputed_condition: Not explicitly mentioned, returning null. Battery_status: Not explicitly mentioned. Is_accident_free: Not explicitly mentioned. Has_aftermarket_mods: Not explicitly mentioned.",VinFast,VF3,2024.0,,,,,False
3105,"Year inferred from 'T8/2025' in the Name. Battery status inferred from 'Bản Pin Mua'. Aftermarket mods inferred from 'Option cơ bản, dán Flim, cam hành trình, cam lùi hãng siêu nét, ốp mâm, đèn led... lên bộ team decal'. No explicit odometer or condition provided, so imputed_mileage_km=null and imputed_condition=null.",VinFast,VF3,2025,,,Mua pin,,True
3106,"Year inferred from 'VF3 2025' in the Name. No explicit mileage, battery status, accident info, or aftermarket mods mentioned in the text; imputed_mileage_km=null, imputed_condition=null, battery_status=null, is_accident_free=null, has_aftermarket_mods=null.",VinFast,VF3,2025,,,,,False
3107,"Year inferred from 'VinFast VF5 Plus 2025' in the Name. No explicit mileage, condition, battery status, accident info, or aftermarket mods mentioned; set to null where not explicit.",VinFast,VF5 Plus,2025,,,,,False
3108,"Year inferred from 'Limo Green 2025' in the Name. No explicit mileage, condition, battery status, accident info, or aftermarket mods; all unknown.",VinFast,Limo Green,2025,,,,,False
3109,"Year inferred from 'VF3 2025' in the Name. Odo explicitly stated as 5.600km -> 5600. Battery status inferred from 'Mua Pin'. No other info provided; imputed_condition=null, is_accident_free=null, has_aftermarket_mods=null.",VinFast,VF3,2025,5600.0,,Mua pin,,False
3110,"Year inferred from 'VF7 S 2025' in the Name. No explicit mileage, condition, battery status, accident info, or aftermarket mods mentioned; set to null where not explicit.",VinFast,VF7 S,2025,,,,,False
3111,"Odo given as 30.000km. Battery status inferred from 'MUA PIN'. Accident-free inferred from 'KHÔNG đâm đụng, KHÔNG ngập nước'. Year inferred from 'VF5 Plus 24' / 'VF5 Plus 2024'.",VinFast,VF5 Plus,2024,30000.0,,Mua pin,True,False
3112,Text indicates 'Pin mua SDI' and Odo '42.000km'. Accident-free stated as 'không đâm đụng'. Year inferred as 2022 from 'VF8 2022'.,VinFast,VF8,2022,42000.0,,Mua pin,True,False
3113,"Odo stated as 'odo 6vạn' (60,000km). Accident-free indicated by 'không đâm đụng ngập nước'. Year inferred as 2024 from '11/2024'.",VinFast,VF5 Plus,2024,60000.0,,,True,False
3114,"Year inferred from 'VF9 2025' in the Name. No mileage, condition, battery, accident info, or aftermarket mods explicitly stated.",VinFast,VF9,2025,,,,,False
3115,"Year inferred from 'VF9 2025 Eco' in the Name. No mileage, condition, battery, accident info, or aftermarket mods explicitly stated.",VinFast,VF9,2025,,,,,False
3116,"Year inferred from text 'sản xuất năm 2025'. No mileage, condition, battery, accident info, or aftermarket mods explicitly stated.",VinFast,VF3,2025,,,,,False
3117,Odo stated as '6000 km'. Battery status inferred from 'thuê pin'. Year inferred from '2024' in the Name.,VinFast,VF3,2024,6000.0,,Thuê pin,,False
3118,"Odo stated as '19000 km'. Battery status inferred from 'BẢN THUÊ PIN'. Notable aftermarket mods described: 'Lắp 2 cây roti...', so has_aftermarket_mods = true. Year inferred from '2025'.",VinFast,VF3,2025,19000.0,,Thuê pin,,True
3119,"Year inferred from '2023' in the title. Battery status inferred from 'Thuê Pin'. No mileage, accident info, or aftermarket mods explicitly stated.",VinFast,VF9 Plus,2023,,,Thuê pin,,False
3120,Year inferred from name: 'VinFast VF8 Plus 2023 Đen' contains 2023. Mileage: Not explicitly provided as a numeric value; observed odometer indicator 'odo 4v'. Condition: Not explicitly stated as a formal condition; text uses 'Ngoại thất như mới' but lacks a clear 'Mới 100%'. Battery status: Not explicit; text mentions 'pin' but not 'Mua pin' or 'Thuê pin'. Accident: Not stated. Aftermarket mods: Not stated.,VinFast,VF8 Plus,2023,,,,,False
3121,Year inferred from name: 'VinFast VF8 Eco 2023 Đen' contains 2023. Mileage: Not explicit numeric; observed 'odo 3v5'. Battery status: Not explicit; text mentions 'pin Catl' but not 'Mua pin'/'Thuê pin'. Condition: Not explicit; uses 'Ngoại thất như mới' but not 'Mới 100%'. Accident: Not stated. Aftermarket mods: Not stated.,VinFast,VF8 Eco,2023,,,,,False
3122,Year inferred from name: 'VinFast VF8 Eco 2023 Đen' contains 2023. Mileage: Not explicit numeric; observed 'odo 6v2'. Battery status: Not explicit; text mentions 'pin catl' but not 'Mua pin'/'Thuê pin'. Condition: Not explicit; uses 'Ngoại thất như mới' but not 'Mới 100%'. Accident: Not stated. Aftermarket mods: Not stated.,VinFast,VF8 Eco,2023,,,,,False
3123,Year inferred from name: 'VinFast VF8 Plus Xanh dương 2023' contains 2023. Mileage: Not explicit numeric; observed 'odo 3v5'. Battery status: Not explicit; text mentions 'pin sdi' but not 'Mua pin'/'Thuê pin'. Condition: Not explicit; uses 'Ngoại thất như mới' but not 'Mới 100%'. Accident: Not stated. Aftermarket mods: Not stated.,VinFast,VF8 Plus,2023,,,,,False
3124,Year inferred from description: 'VinFast VF 8 Plus 2023 Trắng Nâu' contains 2023. Mileage: Not explicit numeric; observed 'odo 5v9'. Battery status: Not explicit; text mentions 'pin catl' but not 'Mua pin'/'Thuê pin'. Condition: Not explicit; uses 'Ngoại thất như mới' but not 'Mới 100%'. Accident: Not stated. Aftermarket mods: Not stated.,VinFast,VF8 Plus,2023,,,,,False
3125,Year inferred from description: 'VinFast VF8 Eco 2023 Pin SDI Bạc' contains 2023. Mileage: Not explicit numeric; text says 'giá 640 tr' but not odometer. Battery status: Not explicit; text mentions 'pin sdi' but not 'Mua pin'/'Thuê pin'. Condition: Not explicit; uses 'Ngoại thất như mới' but not 'Mới 100%'. Accident: Not stated. Aftermarket mods: Not stated.,VinFast,VF8 Eco,2023,,,,,False
3126,Brand and model: 'vinfast limo green'. Year is stated in description as 2025. Mileage: Not provided. Battery/condition/accident/mods: Not stated.,VinFast,Limo Green,2025,,,,,False
3127,Year inferred from name: 'VinFast VF5 2024 S - 36000 km' contains 2024. Mileage: Explicitly stated as 36000 km. Battery/condition/accident/mods: Not stated.,VinFast,VF5 S,2024,36000.0,,,,False
3128,Year inferred from name: 'GF Thăng Long - VinFast VF8 Eco 2023' contains 2023. Mileage: Not explicit numeric; odometer noted as 'odo 4v7'. Battery status: Not explicit; text mentions 'pin Catl' but not 'Mua pin'/'Thuê pin'. Condition: Not explicit. Accident: Not stated. Mods: Not stated.,VinFast,VF8 Eco,2023,,,,,False
3129,Year inferred from name: 'VinFast VF8 Eco 2023 Pin SDI' contains 2023. Mileage: Not explicit numeric; odometer shown as 'odo 6v4'. Battery status: Not explicit; text mentions 'pin sdi' but not 'Mua pin'/'Thuê pin'. Condition: Not explicit. Accident: Not stated. Mods: Not stated.,VinFast,VF8 Eco,2023,,,,,False
